id,url,source,label,url_length
624,alecsoth.com,Majestic,legitimate,12
712,vynova-group.com,Cisco-Umbrella,legitimate,16
458,www.jps.go.cr,Cisco-Umbrella,legitimate,13
6465,ciprofloxacin2020.monster,Majestic,legitimate,25
7689,cdn-ec-cca-08.linear-tve-abrn-pil.top.comcast.net,Cisco-Umbrella,legitimate,49
295,expert.pennymac.com,Cisco-Umbrella,legitimate,19
7636,pjtybd.top,Majestic,legitimate,10
6187,nvwyspz.cn,Majestic,legitimate,10
868,renren-inc.com,Majestic,legitimate,14
2210,drawinghowtodraw.com,Majestic,legitimate,20
2014,mec.es,Majestic,legitimate,6
2681,diapasonmag.fr,Majestic,legitimate,14
5653,maritex.com.pl,Majestic,legitimate,14
6182,autoroutes.fr,Majestic,legitimate,13
4197,wmsolutions.com,Majestic,legitimate,15
2136,proliant-hp.ru,Majestic,legitimate,14
8899,schneiderpeeps.com,Majestic,legitimate,18
1725,wan.douyu.com,Cisco-Umbrella,legitimate,13
297,portal.gohyper.com,Cisco-Umbrella,legitimate,18
2793,cm.nthrive.com,Cisco-Umbrella,legitimate,14
7247,rr4---sn-a5msenl7.gvt1.com,Cisco-Umbrella,legitimate,26
1615,r5---sn-5uaezne6.googlevideo.com,Cisco-Umbrella,legitimate,32
3487,measure.hootsuite.com,Cisco-Umbrella,legitimate,21
122,messengerg2c9.iranlms.ir,Cisco-Umbrella,legitimate,24
9778,davis-standard.com,Majestic,legitimate,18
7555,sgtm.koctas.com.tr,Cisco-Umbrella,legitimate,18
1398,static.aroa.io,Cisco-Umbrella,legitimate,14
6371,sse8.public.wfrawxc-p-3.prod.infra.webex.com,Cisco-Umbrella,legitimate,44
6570,a3175.casalemedia.com,Cisco-Umbrella,legitimate,21
1074,bok.or.kr,Cisco-Umbrella,legitimate,9
9263,compeer.policytech.com,Cisco-Umbrella,legitimate,22
4098,anderssondyke.com,Majestic,legitimate,17
558,cruyff-foundation.org,Majestic,legitimate,21
2299,lalagdz.cn,Majestic,legitimate,10
7111,xcape.ru,Majestic,legitimate,8
2065,www.browserstack.com.cdn.cloudflare.net,Cisco-Umbrella,legitimate,39
9681,tiget.net,Majestic,legitimate,9
8621,nearfinderuk.com,Majestic,legitimate,16
9008,webeye.ophth.uiowa.edu,Cisco-Umbrella,legitimate,22
9484,payments-aws-cde-stg.aws.oath.cloud,Cisco-Umbrella,legitimate,35
1262,pus7-word-eap.officeapps.live.com.wac-0003.wac-dc-msedge.net.wac-0003.wac-msedge.net,Cisco-Umbrella,legitimate,84
4241,hotelsearch.com,Majestic,legitimate,15
3314,sevenstarbiz.com,Majestic,legitimate,16
9245,configure.bmw.de,Cisco-Umbrella,legitimate,16
5015,newmuseum.org,Majestic,legitimate,13
1829,lebendige-stadt.de,Majestic,legitimate,18
6742,1win-cdn.com,Cisco-Umbrella,legitimate,12
7653,campaign.rtm.com,Cisco-Umbrella,legitimate,16
3698,shoreexcursionsgroup.com,Majestic,legitimate,24
3294,us5-epmlb.aternity.com,Cisco-Umbrella,legitimate,22
2939,microv2v.com,Majestic,legitimate,12
8873,networkselftest.ff.garena.com,Cisco-Umbrella,legitimate,29
4575,jdinbma.cn,Majestic,legitimate,10
1827,alb-social-2-660663916.us-west-2.elb.amazonaws.com,Cisco-Umbrella,legitimate,50
2502,n6wbbijsrnfdvld5p7qyh66rpi.appsync-realtime-api.eu-central-1.amazonaws.com,Cisco-Umbrella,legitimate,74
9066,xhhumannutritions.com,Majestic,legitimate,21
2909,yzmaituo.com,Majestic,legitimate,12
5526,packages-v2.unity.com,Cisco-Umbrella,legitimate,21
1188,zohraskincare.com,Majestic,legitimate,17
2846,www.wharfedaleobserver.co.uk,Cisco-Umbrella,legitimate,28
8586,cc-afrc-skype.trafficmanager.net,Cisco-Umbrella,legitimate,32
8216,kitchenremodelingpa.com,Majestic,legitimate,23
8448,cialishhqoeur.com,Majestic,legitimate,17
2550,uncf.org,Majestic,legitimate,8
1332,espnzone.com,Majestic,legitimate,12
2399,kraemersculinaryblog.com,Majestic,legitimate,24
3277,lupin-pt6.com,Majestic,legitimate,13
2565,carquest.com,Majestic,legitimate,12
9104,baniinostri.ro,Majestic,legitimate,14
7182,blaenau-gwent.gov.uk,Majestic,legitimate,20
7410,beehere.net,Cisco-Umbrella,legitimate,11
7028,dpscnadia.org,Majestic,legitimate,13
9537,shiftall.net,Majestic,legitimate,12
5694,www.w3technic.com,Cisco-Umbrella,legitimate,17
1950,gallduct.ru,Majestic,legitimate,11
5321,enterprise.localist.com,Cisco-Umbrella,legitimate,23
5962,adkwai.com.download.ks-cdn.com,Cisco-Umbrella,legitimate,30
2413,ccr.linear-nat-pil-red-hd.xcr.comcast.net,Cisco-Umbrella,legitimate,41
5870,rr5.sn-5ualdnz7.googlevideo.com,Cisco-Umbrella,legitimate,31
8562,bluedefault.crystalcommerce.info,Cisco-Umbrella,legitimate,32
8747,rr2---sn-ug5onuxajv-jwns.googlevideo.com,Cisco-Umbrella,legitimate,40
5537,afaspocket.nl,Cisco-Umbrella,legitimate,13
3177,olemiss.sharepoint.com,Cisco-Umbrella,legitimate,22
7969,cota-journey2.mnc020.mcc334.pub.3gppnetwork.org,Cisco-Umbrella,legitimate,47
1466,isakos.com,Majestic,legitimate,10
9143,app.boardable.com,Cisco-Umbrella,legitimate,17
9632,sitkasentinel.com,Majestic,legitimate,17
8859,3819054.fls.doubleclick.net,Cisco-Umbrella,legitimate,27
882,edge-029.usbos2.icloud-content.com,Cisco-Umbrella,legitimate,34
1228,publicsafetycloud.net,Cisco-Umbrella,legitimate,21
6699,envision-web.com,Majestic,legitimate,16
2314,analysiscenter.veracode.eu,Cisco-Umbrella,legitimate,26
4595,fmqb.com,Majestic,legitimate,8
6532,click.em.isaca.org,Cisco-Umbrella,legitimate,18
2941,tropfest.com,Majestic,legitimate,12
7272,lms.healthcaresource.com,Cisco-Umbrella,legitimate,24
3600,vcdn.subiz-cdn.com,Cisco-Umbrella,legitimate,18
6500,convrse.media,Majestic,legitimate,13
5301,2ragqogoi4.execute-api.us-east-1.amazonaws.com,Cisco-Umbrella,legitimate,46
7168,ns3.p01.dynect.net,Cisco-Umbrella,legitimate,18
7658,babyfe.com,Majestic,legitimate,10
7015,rtlog5-applog-hl.fqnovel.com,Cisco-Umbrella,legitimate,28
9366,tercersector.cat,Majestic,legitimate,16
5263,wilsonfarrisconsulting.com,Majestic,legitimate,26
1732,cc-euno-04-prod-aks.cc.skype.com,Cisco-Umbrella,legitimate,32
5129,dzwork.net,Majestic,legitimate,10
2390,jlkangchun.cn,Majestic,legitimate,13
6122,cryolife.sharepoint.com,Cisco-Umbrella,legitimate,23
6502,nj.sportsbook.fanduel.com,Cisco-Umbrella,legitimate,25
2427,firststudio.cn,Majestic,legitimate,14
5506,onepagecrm.com,Majestic,legitimate,14
409,ha.nih.gov,Cisco-Umbrella,legitimate,10
3019,cphins.com,Majestic,legitimate,10
2753,www.showmecables.com,Cisco-Umbrella,legitimate,20
5168,external-media20.public.wdfwm-a-10.prod.infra.webex.com,Cisco-Umbrella,legitimate,55
9435,topfnb.com,Majestic,legitimate,10
6709,skytrac.ca,Majestic,legitimate,10
7363,yph005gadxu104.user.adxrt.com,Cisco-Umbrella,legitimate,29
816,www.factorywarrantylist.com,Cisco-Umbrella,legitimate,27
5590,k8k8168.com,Majestic,legitimate,11
8117,creatomuse.com,Cisco-Umbrella,legitimate,14
1736,pqdnjnm.cn,Majestic,legitimate,10
9433,external-media72.public.wlhrm-a-4.prod.infra.webex.com,Cisco-Umbrella,legitimate,54
4823,fanserv.us-east-1.stinger-ad.bidr.io,Cisco-Umbrella,legitimate,36
8732,discoverdominica.com,Majestic,legitimate,20
6133,entuk.org,Majestic,legitimate,9
1758,smartbiz.com,Majestic,legitimate,12
7024,hctlhcr.cn,Majestic,legitimate,10
7569,wabi-us-east2-c-primary-comp-ev2.eastus2.cloudapp.azure.com,Cisco-Umbrella,legitimate,59
7818,cma-china.itunes-apple.com.akadns.net,Cisco-Umbrella,legitimate,37
4460,is.staging.airpay.vn,Cisco-Umbrella,legitimate,20
7234,1-10471317-969196249088-716.rt.yammer.com,Cisco-Umbrella,legitimate,41
5204,romashka-parts.ru,Majestic,legitimate,17
3413,matic-mumbai.chainstacklabs.com,Cisco-Umbrella,legitimate,31
6206,zctx.la4-c2-ia5.salesforceliveagent.com,Cisco-Umbrella,legitimate,39
8563,rafautama.com,Majestic,legitimate,13
8820,alittletipsy.com,Majestic,legitimate,16
928,cutyoursupport.com,Majestic,legitimate,18
5677,sknclinics.co.uk,Majestic,legitimate,16
2611,docs.new,Majestic,legitimate,8
9406,cjf.gob.mx.gob.mx,Cisco-Umbrella,legitimate,17
7086,avexnet.or.jp,Majestic,legitimate,13
4324,fltmc8.cn,Majestic,legitimate,9
6340,rr1---sn-jpgjax-q5jz.googlevideo.com,Cisco-Umbrella,legitimate,36
8927,mtcnx.com,Majestic,legitimate,9
8828,resources.mtb.com,Cisco-Umbrella,legitimate,17
1825,bingoplus.net,Cisco-Umbrella,legitimate,13
689,cluster350.canvas-user-content.com,Cisco-Umbrella,legitimate,34
4528,hel.fi.prserv.net,Cisco-Umbrella,legitimate,17
5269,roar-payloads-5e4f938978fd0494.s3.us-west-2.amazonaws.com,Cisco-Umbrella,legitimate,57
2768,baycityroofers.com,Majestic,legitimate,18
1012,sonymobile.co.jp,Majestic,legitimate,16
6509,edge-095.usuqo4.icloud-content.com,Cisco-Umbrella,legitimate,34
8811,cerise-se.com,Majestic,legitimate,13
5022,imap2.ionos.de,Cisco-Umbrella,legitimate,14
9150,cibdol.fr,Majestic,legitimate,9
7127,www.trckolprtnr.com,Cisco-Umbrella,legitimate,19
3123,timetracker.datacamp.com,Cisco-Umbrella,legitimate,24
7899,walmart.ca,Majestic,legitimate,10
6112,chatgptjc.com,Majestic,legitimate,13
2222,mbn.co.kr,Majestic,legitimate,9
8782,theluckypennyblog.com,Majestic,legitimate,21
8800,trinux.org,Majestic,legitimate,10
8052,wwwbht.ciner.com.tr,Cisco-Umbrella,legitimate,19
9743,georgetown.hosted.panopto.com,Cisco-Umbrella,legitimate,29
2006,meinturnierplan.de,Majestic,legitimate,18
6589,sedo.es,Majestic,legitimate,7
3715,millipore.com,Majestic,legitimate,13
3183,aws.roularta.be,Cisco-Umbrella,legitimate,15
2179,instagram.frec5-1.fna.fbcdn.net,Cisco-Umbrella,legitimate,31
6654,halocouture.com,Majestic,legitimate,15
5889,fisj1-1.fna.fbcdn.net,Cisco-Umbrella,legitimate,21
4499,dufi.rogersmedia.com,Cisco-Umbrella,legitimate,20
7519,footprintstorecovery.com,Majestic,legitimate,24
9901,apei--ingenius.vf.force.com,Cisco-Umbrella,legitimate,27
4269,codeaero.com,Majestic,legitimate,12
4004,wells.us.pason.com,Cisco-Umbrella,legitimate,18
2581,brikk.com,Majestic,legitimate,9
1868,cookie.pii.ai,Cisco-Umbrella,legitimate,13
1838,uchportal.ru,Majestic,legitimate,12
9603,ess.eybond.com,Cisco-Umbrella,legitimate,14
9407,advnsmotor.com,Cisco-Umbrella,legitimate,14
4816,ctr.a.exodus.io,Cisco-Umbrella,legitimate,15
49,rmscloud.com,Majestic,legitimate,12
3578,awsdns-21.com,Cisco-Umbrella,legitimate,13
2585,b.law.com,Cisco-Umbrella,legitimate,9
6910,climate.emerson.com,Cisco-Umbrella,legitimate,19
9311,carjam.co.nz,Majestic,legitimate,12
2977,external-media32.public.wlhrm-a-3.prod.infra.webex.com,Cisco-Umbrella,legitimate,54
8818,app.atlascoffeeclub.com,Cisco-Umbrella,legitimate,23
6525,community.morphmarket.com,Cisco-Umbrella,legitimate,25
4959,5e0rl0.cn,Majestic,legitimate,9
4953,b-hls-12.doppiocdn.live,Cisco-Umbrella,legitimate,23
3022,friendsofscience.org,Majestic,legitimate,20
3144,bigfootinteractive.com,Cisco-Umbrella,legitimate,22
5411,multimedia.onestalk.com,Cisco-Umbrella,legitimate,23
4636,gcp-cdn.tapcolor.taplayer.net,Cisco-Umbrella,legitimate,29
5439,api1master.majestic-files.com,Cisco-Umbrella,legitimate,29
9085,datamonitor.com,Majestic,legitimate,15
8594,ypcdn.com,Majestic,legitimate,9
577,zhilianyungc.com,Majestic,legitimate,16
3617,303rn.cn,Majestic,legitimate,8
2167,www.dialog.roche.com,Cisco-Umbrella,legitimate,20
6043,freebacklinksites.mobi,Majestic,legitimate,22
9409,www.hawsco.com,Cisco-Umbrella,legitimate,14
1693,product-data.raiadrogasil.io,Cisco-Umbrella,legitimate,28
8999,microsoftonline.com.1.1r0t2oaixu4xp.1.prx.uswest2.v1api.securly.com,Cisco-Umbrella,legitimate,67
2982,cucug.org,Majestic,legitimate,9
9473,rr1---sn-txhxooxu-n5is.googlevideo.com,Cisco-Umbrella,legitimate,38
7869,mirror.colorado.edu,Cisco-Umbrella,legitimate,19
8146,amazonaws.com.wild.pccc.com,Cisco-Umbrella,legitimate,27
8689,kurtkoypapim.net,Majestic,legitimate,16
8813,dashboard.dealer.toyota.com,Cisco-Umbrella,legitimate,27
9810,e7836.b.akamaiedge.net,Cisco-Umbrella,legitimate,22
846,incident24.com,Majestic,legitimate,14
2819,scchunsui.com,Majestic,legitimate,13
8242,union.infoc.duba.net,Cisco-Umbrella,legitimate,20
9631,5263622.fls.doubleclick.net,Cisco-Umbrella,legitimate,27
1508,0.nettime.pool.ntp.org,Cisco-Umbrella,legitimate,22
8831,cimbniaga.com,Majestic,legitimate,13
6805,myltik.ru,Majestic,legitimate,9
145,strety.com,Cisco-Umbrella,legitimate,10
7459,akbilisim.com,Majestic,legitimate,13
477,deutschecasinosonline.net,Majestic,legitimate,25
5267,hfzicai.com,Majestic,legitimate,11
6987,pjeukzh.cn,Majestic,legitimate,10
694,infopark.io,Cisco-Umbrella,legitimate,11
1723,adtraffic.agency,Cisco-Umbrella,legitimate,16
1259,cma.de,Majestic,legitimate,6
3793,riverdalepress.com,Majestic,legitimate,18
3783,bodycontrolpilates.de,Majestic,legitimate,21
9588,napaoutdoors.org,Majestic,legitimate,16
615,semog.ee,Majestic,legitimate,8
599,clog.geniex.com,Cisco-Umbrella,legitimate,15
8112,ruetracking.com,Cisco-Umbrella,legitimate,15
6839,guinnesspartnership.com,Majestic,legitimate,23
5452,power-software-download.com,Cisco-Umbrella,legitimate,27
6030,swirlednews.com,Majestic,legitimate,15
8454,urchintelemetry.com,Cisco-Umbrella,legitimate,19
6890,monsido.com,Majestic,legitimate,11
1637,eggzack.com,Majestic,legitimate,11
9918,dxalbjzph.com,Majestic,legitimate,13
2025,dbfz.de,Majestic,legitimate,7
3382,chat.chatra.io,Cisco-Umbrella,legitimate,14
6181,bhnei.cn,Majestic,legitimate,8
6832,redir.metaservices.microsoft.com.edgesuite.net,Cisco-Umbrella,legitimate,46
9061,ahyasen.com,Majestic,legitimate,11
9891,granmgoo.com,Cisco-Umbrella,legitimate,12
6100,fsbeidiao.com,Majestic,legitimate,13
6357,multi-tool-store.co.uk,Cisco-Umbrella,legitimate,22
8436,gjj.gov.cn,Majestic,legitimate,10
6065,eparhia.ru,Majestic,legitimate,10
6737,724.docs.google.com,Cisco-Umbrella,legitimate,19
9806,lfbeujd.cn,Majestic,legitimate,10
4126,flos1-2.fna.whatsapp.net,Cisco-Umbrella,legitimate,24
4765,crowdreason.com,Cisco-Umbrella,legitimate,15
5688,dirigo-wp-signalr.azurewebsites.net,Cisco-Umbrella,legitimate,35
2997,prod-cosprings-proxy-connext.azurewebsites.net,Cisco-Umbrella,legitimate,46
9672,zcat.oclc.org,Cisco-Umbrella,legitimate,13
1462,jacqueline.ns.cloudflare.com,Cisco-Umbrella,legitimate,28
1879,jacksonmealsmatter.com,Majestic,legitimate,22
556,crm.welcomehomesoftware.com,Cisco-Umbrella,legitimate,27
1150,knifeparty.com,Majestic,legitimate,14
3903,scsportal.zurich.com,Cisco-Umbrella,legitimate,20
2786,1105736500.rsc.cdn77.org,Cisco-Umbrella,legitimate,24
5173,briskmagazine.nl,Majestic,legitimate,16
9643,thisisnotdietfood.com,Majestic,legitimate,21
9373,xn----ptbagsgdho0d.xn--p1ai,Majestic,legitimate,27
5071,wwwtest.fedex.com.edgekey.net,Cisco-Umbrella,legitimate,29
9532,xml.cachegorilla.com,Cisco-Umbrella,legitimate,20
1644,manli.com,Majestic,legitimate,9
6555,scdot.org,Majestic,legitimate,9
7156,perceptionkayaks.com,Majestic,legitimate,20
1095,us3.bossdoghq.usage-oohmediaomprooohmediaesstos.us3.bossdoghq.bossdoghq-sql06.bossdoghq.drive-oohmediaomprooohmediaesstos.bossdoghq.oohmediaomprooohmediaesechoeechoworks.api.synthetics.us3.datadoghq.com,Cisco-Umbrella,legitimate,202
715,swissarbitration.org,Majestic,legitimate,20
5816,playle.com,Majestic,legitimate,10
4803,rr8---sn-n8v7zns6.googlevideo.com,Cisco-Umbrella,legitimate,33
2594,malevole.com,Majestic,legitimate,12
9018,upd.cudasvc.com,Cisco-Umbrella,legitimate,15
3835,wpd.nl,Majestic,legitimate,6
9198,vm4-proxy-pta-neur-dub02p-2.connector.his.msappproxy.net,Cisco-Umbrella,legitimate,56
3550,xinyou100.com,Majestic,legitimate,13
9695,arixcel.com,Cisco-Umbrella,legitimate,11
3492,fdac13-1.fna.fbcdn.net,Cisco-Umbrella,legitimate,22
1813,seobatch279.ml,Majestic,legitimate,14
9752,goznak-diplomik.com,Majestic,legitimate,19
847,vd444.mycdn.me,Cisco-Umbrella,legitimate,14
1254,idcs-7eaff2000513424dbef4b55261a77f5a.identity.oraclecloud.com,Cisco-Umbrella,legitimate,62
1382,www.lowellsun.com,Cisco-Umbrella,legitimate,17
9267,ns3.splunkdev.net,Cisco-Umbrella,legitimate,17
3969,dsm06prdapp02-canary.netmon.azure.com,Cisco-Umbrella,legitimate,37
9621,technomarble.com,Majestic,legitimate,16
9648,bittrexglobal.com,Majestic,legitimate,17
7639,supportexperience.diagnostics.office.com,Cisco-Umbrella,legitimate,40
1768,shengxiakeji.top,Majestic,legitimate,16
7130,whathifi.com,Majestic,legitimate,12
7799,ab20.mktoedge.com,Cisco-Umbrella,legitimate,17
5198,eldoraspeedway.com,Majestic,legitimate,18
7794,kantech.com,Majestic,legitimate,11
4871,www.apachecon.com,Cisco-Umbrella,legitimate,17
7877,presscouncil.ru,Majestic,legitimate,15
1876,fullsight.org,Cisco-Umbrella,legitimate,13
9468,alerts.cradlepointecm.com,Cisco-Umbrella,legitimate,25
1500,50107cd7-eb5e-482d-ab16-58d890ff5d3b.distil.ninja,Cisco-Umbrella,legitimate,49
6948,lastwar-chat-us-gcp-ali.lastwargame.com,Cisco-Umbrella,legitimate,39
7375,ai2.celebros-analytics.com,Cisco-Umbrella,legitimate,26
7336,i-postimg-cc.cdn.ampproject.org,Cisco-Umbrella,legitimate,31
55,bixi.alicdn.com,Cisco-Umbrella,legitimate,15
3151,wedgewoodpharmacy.com,Majestic,legitimate,21
5757,fsiwj.cn,Majestic,legitimate,8
6256,conklinhondahutchinson.com,Majestic,legitimate,26
5710,www.oneupsells.com,Cisco-Umbrella,legitimate,18
7859,prod-lrs.adp.mckinsey.com,Cisco-Umbrella,legitimate,25
1769,changanzhaopin.com,Majestic,legitimate,18
4718,api.pbxai.com,Cisco-Umbrella,legitimate,13
478,partnermd.com,Majestic,legitimate,13
8852,ebaycs.az1.qualtrics.com,Cisco-Umbrella,legitimate,24
8198,triana.cushwake.com,Cisco-Umbrella,legitimate,19
7319,belkin.kerberos.okta.com,Cisco-Umbrella,legitimate,24
134,benlcollins.com,Majestic,legitimate,15
1531,ilovemanchester.com,Majestic,legitimate,19
9088,primedemolitioninseattle.com,Majestic,legitimate,28
4060,fct-9ecec56525d346638ceb8b45e7146161-m9p57ab09rq4k115dllr-8013.forticlient-emsproxy.forticloud.com,Cisco-Umbrella,legitimate,98
4140,zuhaodo.com,Majestic,legitimate,11
7490,rr3---sn-8qj-jmgl.googlevideo.com,Cisco-Umbrella,legitimate,33
5743,ygx.hzyoka.com,Cisco-Umbrella,legitimate,14
633,comments.ustr.gov,Cisco-Umbrella,legitimate,17
7682,leannemarshall.com,Majestic,legitimate,18
4495,sportsganga.com,Majestic,legitimate,15
4949,chiptiming.com.br,Majestic,legitimate,17
4458,bcp.pt,Cisco-Umbrella,legitimate,6
8772,unnecessaryquotes.com,Majestic,legitimate,21
4092,high-noon.com,Majestic,legitimate,13
3586,intilinux.com,Majestic,legitimate,13
1441,edu.gov.kz,Majestic,legitimate,10
3671,cx.cinnox.com,Cisco-Umbrella,legitimate,13
481,fs.kaktusapp.com,Cisco-Umbrella,legitimate,16
9881,first-ark.analytics-by-orchard.co.uk,Cisco-Umbrella,legitimate,36
503,crbbearing.com,Majestic,legitimate,14
7212,eurencashmere.com,Majestic,legitimate,17
8703,flexaworld.com,Majestic,legitimate,14
9177,33c46a0d-2a67-4404-b308-2d9178cad79d.ods.opinsights.azure.com,Cisco-Umbrella,legitimate,61
2027,sentry.ecedi.net,Cisco-Umbrella,legitimate,16
7824,zestfinance.com,Majestic,legitimate,15
1599,cdaa.org,Majestic,legitimate,8
9919,japanesebrideonline.com,Majestic,legitimate,23
4730,georgerodrigue.com,Majestic,legitimate,18
8246,ems1.com,Majestic,legitimate,8
2354,rr5---sn-tt1elnel.gvt1.com,Cisco-Umbrella,legitimate,26
1939,mgclb-my.sharepoint.com,Cisco-Umbrella,legitimate,23
468,fangbianw.com,Majestic,legitimate,13
9111,oc.ingka.com,Cisco-Umbrella,legitimate,12
8428,pki-crl.atos.net,Cisco-Umbrella,legitimate,16
3648,ptits.net,Majestic,legitimate,9
3253,kohsuke.org,Majestic,legitimate,11
671,lakefrontliving.com,Majestic,legitimate,19
3761,js.poshdevelopment.com,Cisco-Umbrella,legitimate,22
894,teamnet.us10.list-manage.com,Cisco-Umbrella,legitimate,28
9687,waynet.org,Majestic,legitimate,10
2859,praxis.red,Majestic,legitimate,10
675,utrecht-monitor.nl,Majestic,legitimate,18
7986,reikihealingdistance.com,Majestic,legitimate,24
2356,students.berlitzdigital.com,Cisco-Umbrella,legitimate,27
380,18-du.com,Majestic,legitimate,9
7753,launchvic.org,Majestic,legitimate,13
3851,early-birds.fr,Cisco-Umbrella,legitimate,14
3286,akaigawa.com,Majestic,legitimate,12
2007,stoleshka.ru,Majestic,legitimate,12
2525,swling.com,Majestic,legitimate,10
9644,images2.citysearch.net,Cisco-Umbrella,legitimate,22
9385,kinohootd5.shop,Majestic,legitimate,15
3383,rr7---sn-35153iuxa-53ml.googlevideo.com,Cisco-Umbrella,legitimate,39
3005,thanhnhat.vn,Majestic,legitimate,12
7900,tt1.nl,Cisco-Umbrella,legitimate,6
7002,utzqualityfoods.biz,Majestic,legitimate,19
5885,elesa.com,Majestic,legitimate,9
5859,visitmarin.org,Majestic,legitimate,14
4124,cndaming.com,Majestic,legitimate,12
9381,vio.com,Majestic,legitimate,7
3108,g70-prod-ln1-001-sb.servicebus.windows.net,Cisco-Umbrella,legitimate,42
3343,extremescat.org,Majestic,legitimate,15
7058,otd.appsonrent.com,Cisco-Umbrella,legitimate,18
2199,pgkj9.com,Majestic,legitimate,9
9990,casetify.com.cdn.cloudflare.net,Cisco-Umbrella,legitimate,31
1890,jslitianli.com,Majestic,legitimate,14
4654,atlantamagazine.com,Majestic,legitimate,19
6408,onthespectrum.wiki,Majestic,legitimate,18
4612,laurelannnutrition.com,Majestic,legitimate,22
9736,los.octane.co,Cisco-Umbrella,legitimate,13
3318,onedriveclubprodbn20047.blob.core.windows.net,Cisco-Umbrella,legitimate,45
7693,www.goodmolecules.com,Cisco-Umbrella,legitimate,21
3388,svots.edu,Majestic,legitimate,9
1968,external-media44.public.wsinm-a-3.prod.infra.webex.com,Cisco-Umbrella,legitimate,54
407,horsecity.com,Majestic,legitimate,13
5930,herald.service.newrelic.com,Cisco-Umbrella,legitimate,27
153,tstudio.navitor.com,Cisco-Umbrella,legitimate,19
2946,service.thehartford.com,Cisco-Umbrella,legitimate,23
1356,www.nachhilfe-team.net,Cisco-Umbrella,legitimate,22
9539,totallypromotional.ladesk.com,Cisco-Umbrella,legitimate,29
1866,queniufm.com,Cisco-Umbrella,legitimate,12
4246,4xukssc.top,Majestic,legitimate,11
9558,seansbar.ie,Majestic,legitimate,11
9722,rr1---sn-hp57kn6y.gvt1.com,Cisco-Umbrella,legitimate,26
4448,lemontreedwelling.com,Majestic,legitimate,21
3159,smscent.sharepoint.com,Cisco-Umbrella,legitimate,22
4969,radar.savematic.com,Cisco-Umbrella,legitimate,19
9117,i24news.tv,Majestic,legitimate,10
9496,yuyi-cn.com,Majestic,legitimate,11
5695,adameveshops.com,Majestic,legitimate,16
8136,britishsandwichweek.com,Majestic,legitimate,23
9377,shared.tiaa.org,Cisco-Umbrella,legitimate,15
8473,sli.kansascity.com,Cisco-Umbrella,legitimate,18
8882,manatoki.top,Majestic,legitimate,12
7930,slwm.monday.com,Cisco-Umbrella,legitimate,15
6506,wegweiser-demenz.de,Majestic,legitimate,19
7540,www.advancedinstaller.com,Cisco-Umbrella,legitimate,25
9180,rxqyadw.cn,Majestic,legitimate,10
3872,3j9e.cn,Majestic,legitimate,7
3947,cn-overstock.com,Majestic,legitimate,16
248,rsac.com,Majestic,legitimate,8
7467,meettheslavs.com,Majestic,legitimate,16
760,hnxdm.cn,Majestic,legitimate,8
175,np2.schwab.com,Cisco-Umbrella,legitimate,14
8163,rpc.allworxportal.com,Cisco-Umbrella,legitimate,21
6980,mxat-teatr.ru,Majestic,legitimate,13
2590,keiyo.co.jp,Majestic,legitimate,11
1752,stretchzone.com,Majestic,legitimate,15
8682,topmwj.com,Majestic,legitimate,10
8660,registredemat.fr,Majestic,legitimate,16
746,advantagenews.com,Majestic,legitimate,17
4798,carealotpets.com,Majestic,legitimate,16
3821,az-tm-na-glb-cs-prod-01.trafficmanager.net,Cisco-Umbrella,legitimate,42
1230,master-store-lookup-api.apps.playnetwork.com,Cisco-Umbrella,legitimate,44
8684,hnqiaoyuan.com,Majestic,legitimate,14
8565,rr1---sn-8qj-nbol6.googlevideo.com,Cisco-Umbrella,legitimate,34
7389,media.fmex11-3.fna.whatsapp.net,Cisco-Umbrella,legitimate,31
5381,radical.fm,Majestic,legitimate,10
8608,libread.cn,Majestic,legitimate,10
1526,itoboz.com,Majestic,legitimate,10
8532,sonarsource.gallerycdn.vsassets.io,Cisco-Umbrella,legitimate,34
9044,rr4---sn-p5qlsnrr.gvt1.com,Cisco-Umbrella,legitimate,26
572,careerplanner.com,Majestic,legitimate,17
5960,jitunews.com,Majestic,legitimate,12
4088,analytics.mojo.myisolved.com,Cisco-Umbrella,legitimate,28
4574,dynedge.com,Cisco-Umbrella,legitimate,11
9411,meue.marketo.com,Cisco-Umbrella,legitimate,16
5633,flurwirt.de,Majestic,legitimate,11
5869,comic-gardo.com,Majestic,legitimate,15
8648,covers.logoscdn.com,Cisco-Umbrella,legitimate,19
5770,news.bbc.co.uk,Cisco-Umbrella,legitimate,14
457,cdshuntu.com,Majestic,legitimate,12
5945,cigna.com,Majestic,legitimate,9
8733,geniecompany.com,Majestic,legitimate,16
7435,zhaolearning.com,Majestic,legitimate,16
7767,www.chatbro.com,Cisco-Umbrella,legitimate,15
8228,ninja.auth0.net,Cisco-Umbrella,legitimate,15
5150,arlostreaming20506-z2-prod.ar.arlo.com,Cisco-Umbrella,legitimate,38
4144,autismromania.ro,Majestic,legitimate,16
4584,onlinesizing.bike,Cisco-Umbrella,legitimate,17
5472,c.t.tailtarget.com,Cisco-Umbrella,legitimate,18
9942,apicf.mbshighway.com,Cisco-Umbrella,legitimate,20
3404,clck.mgid.com,Cisco-Umbrella,legitimate,13
5865,mdm.horizonpay.cn,Cisco-Umbrella,legitimate,17
