car_ID,symboling,CarName,fueltype,aspiration,doornumber,carbody,drivewheel,enginelocation,wheelbase,carlength,carwidth,carheight,curbweight,enginetype,cylindernumber,enginesize,fuelsystem,boreratio,stroke,compressionratio,horsepower,peakrpm,citympg,highwaympg,price,brand,model,power_to_weight_ratio,wheelbase_squared,carlength_squared,carwidth_squared,carheight_squared,curbweight_squared,enginesize_squared,boreratio_squared,stroke_squared,compressionratio_squared,horsepower_squared,peakrpm_squared,citympg_squared,highwaympg_squared,log_enginesize
113,0,peugeot 604sl,0,1,0,3,2,0,1.5221087677497407,1.0279163423818347,1.1645960698804303,1.220535374398799,1.3408211054478345,2,2,0.6040461684467903,3,1.3703484562563808,0.8457767611879953,2.740164104655205,-0.23111857849381687,-2.049346869156407,0.42605228419011093,0.32735120638804704,16900.0,15,21,0.02921279212792128,11642.410000000002,34856.88999999999,4678.56,3214.8900000000003,10575504,23104,13.690000000000001,12.3904,441.0,9025,17222500,784,1089,5.030437921392435
114,0,peugeot 504,1,0,0,4,2,0,2.5708728914953607,2.019209151935689,1.1645960698804303,1.220535374398799,1.404354889240917,2,2,-0.16627709458022064,5,0.4820593383668702,-3.405717227342726,-0.43977456058771897,-0.23111857849381687,-0.2629602160773477,-0.9530116883199847,-0.9827637085489301,16695.0,15,18,0.0289193302891933,13041.640000000001,39561.21,4678.56,3214.8900000000003,10791225,14400,11.9716,4.7961,70.56,9025,25000000,361,576,4.795790545596741
115,0,peugeot 505s turbo diesel,0,1,0,4,2,0,2.5708728914953607,2.019209151935689,1.1645960698804303,2.041029723478168,1.7894081243505082,2,2,0.6040461684467903,3,1.3703484562563808,0.8457767611879953,2.740164104655205,-0.23111857849381687,-2.049346869156407,-0.03363570664658759,-0.8371953846670438,17075.0,15,20,0.027259684361549498,13041.640000000001,39561.21,4678.56,3445.6900000000005,12145225,23104,13.690000000000001,12.3904,441.0,9025,17222500,625,625,5.030437921392435
116,0,peugeot 504,1,0,0,3,2,0,1.5221087677497407,1.0279163423818347,1.1645960698804303,1.220535374398799,1.0000489923758464,2,2,-0.16627709458022064,5,0.4820593383668702,-0.20910520589105608,-0.43977456058771897,-0.180418408786773,-0.2629602160773477,-0.9530116883199847,-0.9827637085489301,16630.0,15,18,0.031544715447154474,11642.410000000002,34856.88999999999,4678.56,3214.8900000000003,9455625,14400,11.9716,10.1761,70.56,9409,25000000,361,576,4.795790545596741
117,0,peugeot 504,0,1,0,3,2,0,1.5221087677497407,1.0279163423818347,1.1645960698804303,1.220535374398799,1.3408211054478345,2,2,0.6040461684467903,3,1.3703484562563808,0.8457767611879953,2.740164104655205,-0.23111857849381687,-2.049346869156407,0.42605228419011093,0.32735120638804704,17950.0,15,18,0.02921279212792128,11642.410000000002,34856.88999999999,4678.56,3214.8900000000003,10575504,23104,13.690000000000001,12.3904,441.0,9025,17222500,784,1089,5.030437921392435
118,0,peugeot 604sl,1,1,0,3,2,0,1.5387558173330036,1.0279163423818347,1.1178663391453534,0.9333623522210185,1.1059386320309839,2,2,0.17073933299409666,5,1.0372400370478136,-0.14517296546202263,-0.7931010789480439,0.960335409621714,0.998018597860812,-1.1062410185988842,-0.9827637085489301,18150.0,15,21,0.04536741214057508,11664.0,34856.88999999999,4664.889999999999,3136.0,9796900,17956,13.0321,10.3041,49.0,20164,31360000,324,576,4.90527477843843
119,1,plymouth fury iii,1,0,1,2,1,0,-0.8417722730737214,-1.360936821624989,-0.9849715439329279,-1.1999229553853428,-1.2274839727331381,3,2,-0.8884551536680434,1,-1.3315309439908782,-0.08124072503298917,-0.18739847604462975,-0.9155708695389091,0.7878554622044521,1.8051162567002066,1.4918977974431378,5572.0,16,77,0.035453597497393116,8779.69,24743.290000000005,4070.4399999999996,2580.64,3678724,8100,8.820900000000002,10.4329,88.36000000000001,4624,30250000,1369,1681,4.51085950651685
120,1,plymouth cricket,1,1,1,2,1,0,-0.8417722730737214,-1.360936821624989,-0.9849715439329279,-1.1999229553853428,-0.8231780758680675,3,2,-0.6958743379112906,6,-1.1094586645185023,0.43021719839927847,-0.6416754282221906,-0.05366798451916333,0.7878554622044521,-0.18686503692548712,-0.10935376525761202,7957.0,16,65,0.047932330827067667,8779.69,24743.290000000005,4070.4399999999996,2580.64,4528384,9604,9.1809,11.4921,57.76,10404,30250000,576,900,4.59511985013459
121,1,plymouth fury iii,1,0,0,2,1,0,-0.8417722730737214,-1.360936821624989,-0.9849715439329279,-1.281972390293278,-1.1331459301312883,3,2,-0.8884551536680434,1,-1.3315309439908782,-0.08124072503298917,-0.18739847604462975,-0.9155708695389091,0.7878554622044521,0.8857402750268095,1.0551928257974788,6229.0,16,77,0.03457041179461108,8779.69,24743.290000000005,4070.4399999999996,2560.36,3869089,8100,8.820900000000002,10.4329,88.36000000000001,4624,30250000,961,1444,4.51085950651685
122,1,plymouth satellite custom (sw),1,0,0,3,1,0,-0.8417722730737214,-0.548401731826749,-0.9849715439329279,-1.1999229553853428,-1.0907900742692331,3,2,-0.8884551536680434,1,-1.3315309439908782,-0.08124072503298917,-0.18739847604462975,-0.9155708695389091,0.7878554622044521,0.8857402750268095,1.0551928257974788,6692.0,16,119,0.03418803418803419,8779.69,27989.290000000005,4070.4399999999996,2580.64,3956121,8100,8.820900000000002,10.4329,88.36000000000001,4624,30250000,961,1444,4.51085950651685
123,1,plymouth fury gran sedan,1,0,0,3,1,0,-0.8417722730737214,-0.548401731826749,-0.9849715439329279,-1.1999229553853428,-0.7018863068085462,3,2,-0.6958743379112906,1,-1.3315309439908782,-0.08124072503298917,-0.18739847604462975,-0.9155708695389091,0.7878554622044521,0.8857402750268095,1.0551928257974788,7609.0,16,76,0.031036056595162027,8779.69,27989.290000000005,4070.4399999999996,2580.64,4800481,9604,8.820900000000002,10.4329,88.36000000000001,4624,30250000,961,1444,4.59511985013459
124,-1,plymouth valiant,1,0,0,4,1,0,0.7563444869196039,0.04474888372596479,-0.6111336980523459,2.492301615471819,-0.039594742420049546,3,2,-0.11813189064103245,1,0.07492682600084534,0.6539800399008949,-0.41453695213341013,-0.4085691724684704,-0.2629602160773477,-0.18686503692548712,-0.10935376525761202,8921.0,16,131,0.03471400394477318,10670.89,30485.159999999996,4173.159999999999,3576.0399999999995,6426225,14884,11.2225,11.9716,72.25,7744,25000000,576,900,4.812184355372417
125,3,plymouth duster,1,1,1,2,2,0,-0.475537182241917,-0.06900602884578928,0.18327172444389506,-1.4460712601091512,0.5052555852600219,3,2,0.7003365763251667,6,0.9632159438903544,1.9326248484815627,-0.7931010789480439,1.03638566418228,-0.2629602160773477,-0.9530116883199847,-0.9827637085489301,12764.0,16,72,0.05145493257629524,9196.810000000001,29998.239999999994,4395.69,2520.0400000000004,7941124,24336,12.8881,14.8996,49.0,21025,25000000,361,576,5.056245805348308
126,3,porsche macan,1,0,1,2,2,0,-0.7085958764076113,-0.4183961174590311,1.1178663391453534,-1.4460712601091512,0.4282449382381036,3,2,0.5799735664771962,5,2.2586375741458897,-0.46483416760718993,-0.16216086759032092,0.985685494475236,0.7878554622044521,-0.9530116883199847,-0.5460587369032711,22018.0,18,92,0.05147588192944565,8930.25,28527.210000000003,4664.889999999999,2520.0400000000004,7717284,22801,15.5236,9.672099999999999,90.25,20449,30250000,361,729,5.0238805208462765
127,3,porcshce panamera,1,0,1,1,2,1,-1.5409483555708021,-0.4183961174590311,-0.4242147751120515,-0.8717252157535934,0.38588908237604863,4,3,1.6150954511697422,5,1.5183966425712994,-1.1361226921120404,-0.16216086759032092,2.60809092510064,1.6285080048298919,-1.2594703488777836,-0.8371953846670438,32528.0,17,106,0.07510885341074021,8010.25,28527.210000000003,4225.0,2662.56,7595536,37636,13.987600000000002,8.41,90.25,42849,34810000,289,625,5.272999558563747
128,3,porsche cayenne,1,0,1,1,2,1,-1.5409483555708021,-0.4183961174590311,-0.4242147751120515,-0.8717252157535934,0.38588908237604863,4,3,1.6150954511697422,5,1.5183966425712994,-1.1361226921120404,-0.16216086759032092,2.60809092510064,1.6285080048298919,-1.2594703488777836,-0.8371953846670438,34028.0,18,37,0.07510885341074021,8010.25,28527.210000000003,4225.0,2662.56,7595536,37636,13.987600000000002,8.41,90.25,42849,34810000,289,625,5.272999558563747
129,3,porsche boxter,1,0,1,0,2,1,-1.5409483555708021,-0.4183961174590311,-0.4242147751120515,-0.8717252157535934,0.47060079410015865,4,3,1.6150954511697422,5,1.5183966425712994,-1.1361226921120404,-0.16216086759032092,2.60809092510064,1.6285080048298919,-1.2594703488777836,-0.8371953846670438,37028.0,18,34,0.07392857142857143,8010.25,28527.210000000003,4225.0,2662.56,7840000,37636,13.987600000000002,8.41,90.25,42849,34810000,289,625,5.272999558563747
130,1,porsche cayenne,1,0,1,2,2,0,-0.05936094266032163,0.13412774360377072,2.98705556854827,-1.322997107747247,1.5603014494603014,1,0,1.831748868896089,5,2.2586375741458897,-0.46483416760718993,-0.035972825318776304,4.661447798235916,1.313263301345352,-1.2594703488777836,-0.4004904130213847,31400.5,18,37,0.0855614973262032,9682.560000000001,30870.489999999994,5227.29,2550.25,11329956,41209,15.5236,9.672099999999999,100.0,82944,33062500,289,784,5.318119993844216
131,0,renault 12tl,1,0,0,4,1,0,-0.44224308307539123,0.6053980956867508,0.2767311859140422,0.6051646125892719,0.0451169693040605,3,2,0.12259412905490848,5,0.4820593383668702,2.0604893293396294,-0.36406173522479246,-0.3578690027614265,-0.052797080420987755,-0.3400943672043866,0.03621455862427433,9295.0,19,4,0.03489724699495929,9235.21,32942.25,4422.25,3047.0400000000004,6651241,17424,11.9716,15.209999999999999,75.68999999999998,8100,26010000,529,961,4.890349128221754
132,2,renault 5 gtl,1,0,1,2,1,0,-0.44224308307539123,0.22350660348157897,0.3234609166491125,-1.322997107747247,-0.18398970558614622,3,2,0.12259412905490848,5,0.4820593383668702,2.0604893293396294,-0.36406173522479246,-0.3578690027614265,-0.052797080420987755,-0.3400943672043866,0.03621455862427433,9895.0,19,15,0.036585365853658534,9235.21,31258.240000000005,4435.5599999999995,2550.25,6051600,17424,11.9716,15.209999999999999,75.68999999999998,8100,26010000,529,961,4.890349128221754
133,3,saab 99e,1,0,1,2,1,0,0.057168404422523175,1.0197909914838528,0.2767311859140422,0.9743870696749876,0.19721299717234897,3,2,-0.14220449261062654,5,0.7781557109967071,-0.5926986484652568,-0.21011232365350774,0.14913269430901213,0.2624476230635522,-0.6465530277621856,-0.4004904130213847,11850.0,20,23,0.04138449962377728,9820.81,34819.56,4422.25,3147.21,7064964,14641,12.531600000000001,9.4249,86.6761,12100,27562500,441,784,4.804021044733257
134,2,saab 99le,1,0,0,3,1,0,0.057168404422523175,1.0197909914838528,0.2767311859140422,0.9743870696749876,0.2684478456676233,3,2,-0.14220449261062654,5,0.7781557109967071,-0.5926986484652568,-0.2126360844989386,0.14913269430901213,0.2624476230635522,-0.6465530277621856,-0.4004904130213847,12170.0,20,25,0.04081632653061224,9820.81,34819.56,4422.25,3147.21,7263025,14641,12.531600000000001,9.4249,86.49000000000001,12100,27562500,441,784,4.804021044733257
135,3,saab 99le,1,0,1,2,1,0,0.057168404422523175,1.0197909914838528,0.2767311859140422,0.9743870696749876,0.2915510397741988,3,2,-0.14220449261062654,5,-2.9230489468762504,-3.7893106699169268,-0.2126360844989386,0.14913269430901213,0.2624476230635522,-0.6465530277621856,-0.4004904130213847,15040.0,20,25,0.04063538973032878,9820.81,34819.56,4422.25,3147.21,7327849,14641,6.4516,4.2848999999999995,86.49000000000001,12100,27562500,441,784,4.804021044733257
136,2,saab 99gle,1,0,0,3,1,0,0.057168404422523175,1.0197909914838528,0.2767311859140422,0.9743870696749876,0.3897396147271445,3,2,-0.14220449261062654,5,0.7781557109967071,-0.5926986484652568,-0.2126360844989386,0.14913269430901213,0.2624476230635522,-0.6465530277621856,-0.4004904130213847,15510.0,20,24,0.03988397389412618,9820.81,34819.56,4422.25,3147.21,7606564,14641,12.531600000000001,9.4249,86.49000000000001,12100,27562500,441,784,4.804021044733257
137,3,saab 99gle,1,1,1,2,1,0,0.057168404422523175,1.0197909914838528,0.2767311859140422,0.9743870696749876,0.48600292350454233,0,2,-0.14220449261062654,5,0.7781557109967071,-0.5926986484652568,-0.2883489098618655,1.4166369369851088,0.7878554622044521,-0.9530116883199847,-0.6916270607851575,18150.0,20,24,0.05698005698005698,9820.81,34819.56,4422.25,3147.21,7884864,14641,12.531600000000001,9.4249,81.0,25600,30250000,361,676,4.804021044733257
138,2,saab 99e,1,1,0,3,1,0,0.057168404422523175,1.0197909914838528,0.2767311859140422,0.9743870696749876,0.5610883043509126,0,2,-0.14220449261062654,5,0.7781557109967071,-0.5926986484652568,-0.2883489098618655,1.4166369369851088,0.7878554622044521,-0.9530116883199847,-0.6916270607851575,18620.0,20,23,0.056199508254302775,9820.81,34819.56,4422.25,3147.21,8105409,14641,12.531600000000001,9.4249,81.0,25600,30250000,361,676,4.804021044733257
139,2,subaru,1,0,1,2,1,0,-0.8417722730737214,-1.393438225216919,-1.1718904668732189,-0.010206149220255032,-0.9733488375608079,4,2,-0.7199469398808848,1,1.074252083626544,-2.862293183695942,-0.2883489098618655,-0.8902207846853871,-0.4731233517337077,0.8857402750268095,0.7640561780337061,5118.0,21,0,0.033658536585365856,8779.69,24617.61,4019.56,2883.6900000000005,4202500,9409,13.1044,5.569599999999999,81.0,4761,24010000,961,1296,4.584967478670572
140,2,subaru dl,1,0,1,2,1,0,-0.8417722730737214,-1.3121847162370952,-1.0784310054030717,-0.010206149220255032,-0.838580205272451,4,2,-0.45514831821534973,1,1.074252083626544,-1.967241817689474,-0.36406173522479246,-0.7888204452712995,-1.5239390300155076,0.11959362363231192,0.03621455862427433,7053.0,21,71,0.03443396226415094,8779.69,24932.410000000003,4044.96,2883.6900000000005,4494400,11664,13.1044,6.969600000000001,75.68999999999998,5329,19360000,676,961,4.6913478822291435
141,2,subaru dl,1,0,1,2,0,0,-0.9083604714067776,-1.360936821624989,-0.9849715439329279,0.8102881998591143,-0.6075482642066964,4,2,-0.45514831821534973,1,1.074252083626544,-1.967241817689474,-0.36406173522479246,-0.7888204452712995,-1.5239390300155076,0.11959362363231192,0.03621455862427433,7603.0,21,71,0.032589285714285716,8704.89,24743.290000000005,4070.4399999999996,3102.4900000000002,5017600,11664,13.1044,6.969600000000001,75.68999999999998,5329,19360000,676,961,4.6913478822291435
142,0,subaru,1,0,0,3,1,0,-0.25912553765948787,-0.16651023962157716,-0.2372958521717572,-0.5025027586678777,-0.7904485508837522,4,2,-0.45514831821534973,1,1.074252083626544,-1.967241817689474,-0.16216086759032092,-0.5606696815896021,-0.6832864873900676,1.038969605305709,0.9096245019155924,7126.0,21,0,0.03822843822843823,9447.84,29584.0,4277.160000000001,2756.25,4601025,11664,13.1044,6.969600000000001,90.25,6724,23040000,1024,1369,4.6913478822291435
143,0,subaru brz,1,0,0,3,1,0,-0.25912553765948787,-0.16651023962157716,-0.2372958521717572,-0.5025027586678777,-0.7038115729840941,4,2,-0.45514831821534973,1,1.074252083626544,-1.967241817689474,-0.16216086759032092,-0.5606696815896021,-1.5239390300155076,0.42605228419011093,0.32735120638804704,7775.0,21,35,0.03744292237442922,9447.84,29584.0,4277.160000000001,2756.25,4796100,11664,13.1044,6.969600000000001,90.25,6724,19360000,784,1089,4.6913478822291435
144,0,subaru baja,1,0,0,3,1,0,-0.25912553765948787,-0.16651023962157716,-0.2372958521717572,-0.5025027586678777,-0.4150216466519009,4,2,-0.45514831821534973,5,1.074252083626544,-1.967241817689474,-0.2883489098618655,-0.2564686633473388,0.1573660552353722,0.11959362363231192,0.18178288250616068,9960.0,21,33,0.040170940170940174,9447.84,29584.0,4277.160000000001,2756.25,5475600,11664,13.1044,6.969600000000001,81.0,8836,27040000,676,1024,4.6913478822291435
145,0,subaru r1,1,0,0,3,0,0,-0.29241963682601596,-0.16651023962157716,-0.2372958521717572,0.23594215550355344,-0.32838466875224287,4,2,-0.45514831821534973,1,1.074252083626544,-1.967241817689474,-0.2883489098618655,-0.5606696815896021,-0.6832864873900676,-0.18686503692548712,-0.8371953846670438,9233.0,21,108,0.034381551362683435,9409.0,29584.0,4277.160000000001,2948.49,5688225,11664,13.1044,6.969600000000001,81.0,6724,23040000,576,625,4.6913478822291435
146,0,subaru r2,1,1,0,3,0,0,-0.29241963682601596,-0.16651023962157716,-0.2372958521717572,0.23594215550355344,-0.08772639680874843,4,2,-0.45514831821534973,5,1.074252083626544,-1.967241817689474,-0.6164378197678815,0.17448277916253407,-0.6832864873900676,-0.18686503692548712,-0.2549220891394984,11259.0,21,109,0.044223107569721115,9409.0,29584.0,4277.160000000001,2948.49,6300100,11664,13.1044,6.969600000000001,59.290000000000006,12321,23040000,576,841,4.6913478822291435
147,0,subaru trezia,1,0,0,4,1,0,-0.29241963682601596,-0.04462997615184115,-0.2372958521717572,-0.29737917139803544,-0.5112849554292986,4,2,-0.45514831821534973,1,1.074252083626544,-1.967241817689474,-0.2883489098618655,-0.5606696815896021,-0.6832864873900676,0.42605228419011093,0.18178288250616068,7463.0,21,128,0.03580786026200873,9409.0,30102.25,4277.160000000001,2809.0,5244100,11664,13.1044,6.969600000000001,81.0,6724,23040000,784,1024,4.6913478822291435
148,0,subaru tribeca,1,0,0,4,1,0,-0.29241963682601596,-0.04462997615184115,-0.2372958521717572,-0.29737917139803544,-0.19361603646388598,4,2,-0.45514831821534973,5,1.074252083626544,-1.967241817689474,-0.2883489098618655,-0.2564686633473388,0.1573660552353722,-0.03363570664658759,0.03621455862427433,10198.0,21,129,0.038289205702647655,9409.0,30102.25,4277.160000000001,2809.0,6027025,11664,13.1044,6.969600000000001,81.0,8836,27040000,625,961,4.6913478822291435
149,0,subaru dl,1,0,0,4,0,0,-0.30906668640927887,-0.03650462525385922,-0.2372958521717572,0.4820904602273648,-0.2610003526080644,4,2,-0.45514831821534973,1,1.074252083626544,-1.967241817689474,-0.2883489098618655,-0.5606696815896021,-0.6832864873900676,-0.3400943672043866,-0.2549220891394984,8013.0,21,71,0.033884297520661154,9389.61,30136.96,4277.160000000001,3014.0099999999998,5856400,11664,13.1044,6.969600000000001,81.0,6724,23040000,529,841,4.6913478822291435
150,0,subaru dl,1,1,0,4,0,0,-0.30906668640927887,-0.03650462525385922,-0.2372958521717572,0.4820904602273648,0.18181086776796535,4,2,-0.45514831821534973,5,1.074252083626544,-1.967241817689474,-0.6164378197678815,0.17448277916253407,-0.6832864873900676,-0.3400943672043866,-1.1283320324308166,11694.0,21,71,0.04188679245283019,9389.61,30136.96,4277.160000000001,3014.0099999999998,7022500,11664,13.1044,6.969600000000001,59.290000000000006,12321,23040000,529,529,4.6913478822291435
151,1,toyota corona mark ii,1,0,1,2,1,0,-0.5088312814084451,-1.2471819090532372,-1.0784310054030717,0.3179915904114915,-1.0984911389714251,3,2,-0.8403099497288552,1,-1.0354345713610429,-0.7205631293233238,-0.2883489098618655,-1.0676713786600407,-0.6832864873900676,1.4986575961424076,1.200761149679365,5348.0,22,60,0.031234256926952142,9158.49,25185.689999999995,4044.96,2970.25,3940225,8464,9.302499999999998,9.1809,81.0,3844,23040000,1225,1521,4.532599493153256
152,1,toyota corona,1,0,1,2,1,0,-0.5088312814084451,-1.2471819090532372,-1.0784310054030717,0.3179915904114915,-0.9926014993162875,3,2,-0.8403099497288552,1,-1.0354345713610429,-0.7205631293233238,-0.2883489098618655,-1.0676713786600407,-0.6832864873900676,0.8857402750268095,1.0551928257974788,6338.0,22,57,0.030392156862745098,9158.49,25185.689999999995,4044.96,2970.25,4161600,8464,9.302499999999998,9.1809,81.0,3844,23040000,961,1444,4.532599493153256
153,1,toyota corolla 1200,1,0,0,2,1,0,-0.5088312814084451,-1.2471819090532372,-1.0784310054030717,0.3179915904114915,-1.0407331537049864,3,2,-0.8403099497288552,1,-1.0354345713610429,-0.7205631293233238,-0.2883489098618655,-1.0676713786600407,-0.6832864873900676,0.8857402750268095,1.0551928257974788,6488.0,22,53,0.03076923076923077,9158.49,25185.689999999995,4044.96,2970.25,4060225,8464,9.302499999999998,9.1809,81.0,3844,23040000,961,1444,4.532599493153256
154,0,toyota corona hardtop,1,0,0,4,1,0,-0.5088312814084451,-0.3533933102751733,-1.0784310054030717,2.2051285932940417,-0.5305376171847782,3,2,-0.8403099497288552,1,-1.0354345713610429,-0.7205631293233238,-0.2883489098618655,-1.0676713786600407,-0.6832864873900676,0.8857402750268095,0.9096245019155924,6918.0,22,58,0.027192982456140352,9158.49,28798.089999999997,4044.96,3492.81,5198400,8464,9.302499999999998,9.1809,81.0,3844,23040000,961,1369,4.532599493153256
155,0,toyota corolla 1600 (sw),1,0,0,4,0,0,-0.5088312814084451,-0.3533933102751733,-1.0784310054030717,2.2051285932940417,-0.5112849554292986,3,2,-0.8403099497288552,1,-1.0354345713610429,-0.7205631293233238,-0.2883489098618655,-1.0676713786600407,-0.6832864873900676,0.2728229539112114,0.18178288250616068,7898.0,22,54,0.027074235807860263,9158.49,28798.089999999997,4044.96,3492.81,5244100,8464,9.302499999999998,9.1809,81.0,3844,23040000,729,1024,4.532599493153256
156,0,toyota carina,1,0,0,4,0,0,-0.5088312814084451,-0.3533933102751733,-1.0784310054030717,2.2051285932940417,1.067433308520025,3,2,-0.8403099497288552,1,-1.0354345713610429,-0.7205631293233238,-0.2883489098618655,-1.0676713786600407,-0.6832864873900676,0.2728229539112114,0.18178288250616068,8778.0,22,36,0.019935691318327974,9158.49,28798.089999999997,4044.96,3492.81,9672100,8464,9.302499999999998,9.1809,81.0,3844,23040000,729,1024,4.532599493153256
157,0,toyota mark ii,1,0,0,3,1,0,-0.5088312814084451,-0.6296552408065731,-0.7045931595224864,-0.29737917139803544,-0.9136655861188213,3,2,-0.6958743379112906,1,-0.5172659192588284,-0.7205631293233238,-0.2883489098618655,-0.8648706998318653,-0.6832864873900676,0.73251094474791,0.9096245019155924,6938.0,22,93,0.03363767419509851,9158.49,27655.690000000002,4147.360000000001,2809.0,4330561,9604,10.1761,9.1809,81.0,4900,23040000,900,1369,4.59511985013459
158,0,toyota corolla 1200,1,0,0,2,1,0,-0.5088312814084451,-0.6296552408065731,-0.7045931595224864,-0.3794286063059735,-0.8597581332034786,3,2,-0.6958743379112906,1,-0.5172659192588284,-0.7205631293233238,-0.2883489098618655,-0.8648706998318653,-0.6832864873900676,0.73251094474791,0.9096245019155924,7198.0,22,53,0.03319108582266477,9158.49,27655.690000000002,4147.360000000001,2787.8399999999997,4447881,9604,10.1761,9.1809,81.0,4900,23040000,900,1369,4.59511985013459
159,0,toyota corona,0,0,0,3,1,0,-0.5088312814084451,-0.6296552408065731,-0.7045931595224864,-0.29737917139803544,-0.540163948062518,3,2,-0.40700311427616154,3,-0.22116954662899155,0.30235271754121157,3.1187282314698392,-1.2197718877811723,-1.3137758943591475,1.345428265863508,0.7640561780337061,7898.0,22,57,0.024615384615384615,9158.49,27655.690000000002,4147.360000000001,2809.0,5175625,12100,10.6929,11.2225,506.25,3136,20250000,1156,1296,4.709530201312334
160,0,toyota corolla,0,0,0,2,1,0,-0.5088312814084451,-0.6296552408065731,-0.7045931595224864,-0.3794286063059735,-0.540163948062518,3,2,-0.40700311427616154,3,-0.22116954662899155,0.30235271754121157,3.1187282314698392,-1.2197718877811723,-1.3137758943591475,1.958345586979106,2.365307740734456,7788.0,22,52,0.024615384615384615,9158.49,27655.690000000002,4147.360000000001,2787.8399999999997,5175625,12100,10.6929,11.2225,506.25,3136,20250000,1444,2209,4.709530201312334
161,0,toyota corona,1,0,0,3,1,0,-0.5088312814084451,-0.6296552408065731,-0.7045931595224864,-0.29737917139803544,-0.888637125836698,3,2,-0.6958743379112906,1,-0.5172659192588284,-0.7205631293233238,-0.2883489098618655,-0.8648706998318653,-0.6832864873900676,1.958345586979106,2.365307740734456,7738.0,22,57,0.033428844317096466,9158.49,27655.690000000002,4147.360000000001,2809.0,4384836,9604,10.1761,9.1809,81.0,4900,23040000,1444,2209,4.59511985013459
162,0,toyota corolla,1,0,0,2,1,0,-0.5088312814084451,-0.6296552408065731,-0.7045931595224864,-0.3794286063059735,-0.8347296729213551,3,2,-0.6958743379112906,1,-0.5172659192588284,-0.7205631293233238,-0.2883489098618655,-0.8648706998318653,-0.6832864873900676,0.42605228419011093,0.4729195302699334,8358.0,22,52,0.03298774740810556,9158.49,27655.690000000002,4147.360000000001,2787.8399999999997,4502884,9604,10.1761,9.1809,81.0,4900,23040000,784,1156,4.59511985013459
163,0,toyota mark ii,1,0,0,3,1,0,-0.5088312814084451,-0.6296552408065731,-0.7045931595224864,-0.3794286063059735,-0.800074881761492,3,2,-0.6958743379112906,1,-0.5172659192588284,-0.7205631293233238,-0.2883489098618655,-0.8648706998318653,-0.6832864873900676,0.42605228419011093,0.4729195302699334,9258.0,22,93,0.03271028037383177,9158.49,27655.690000000002,4147.360000000001,2787.8399999999997,4579600,9604,10.1761,9.1809,81.0,4900,23040000,784,1156,4.59511985013459
164,1,toyota corolla liftback,1,0,1,3,2,0,-0.7085958764076113,-0.4346468192549973,-0.8915120824627807,-0.46147804121390873,-0.7442421626706013,3,2,-0.6958743379112906,1,-0.5172659192588284,-0.7205631293233238,-0.2883489098618655,-0.8648706998318653,-0.6832864873900676,0.5792816144690105,0.4729195302699334,8058.0,22,55,0.03227293683725219,8930.25,28459.689999999995,4096.0,2766.76,4704561,9604,10.1761,9.1809,81.0,4900,23040000,841,1156,4.59511985013459
165,1,toyota corona,1,0,1,2,2,0,-0.7085958764076113,-0.4346468192549973,-0.8915120824627807,-0.46147804121390873,-0.6768578465264228,3,2,-0.6958743379112906,1,-0.5172659192588284,-0.7205631293233238,-0.2883489098618655,-0.8648706998318653,-0.6832864873900676,0.5792816144690105,0.4729195302699334,8238.0,22,57,0.03176043557168784,8930.25,28459.689999999995,4096.0,2766.76,4857616,9604,10.1761,9.1809,81.0,4900,23040000,841,1156,4.59511985013459
166,1,toyota celica gt liftback,1,0,1,3,2,0,-0.7085958764076113,-0.4346468192549973,-0.8915120824627807,-0.46147804121390873,-0.5594166098179976,0,2,-0.6958743379112906,5,-0.33220568636517955,-0.5607325282507394,-0.18739847604462975,0.19983286401605602,3.099649954424412,0.11959362363231192,-0.2549220891394984,9298.0,22,39,0.04944812362030905,8930.25,28459.689999999995,4096.0,2766.76,5130225,9604,10.497600000000002,9.4864,88.36000000000001,12544,43560000,676,841,4.59511985013459
167,1,toyota corolla tercel,1,0,1,2,2,0,-0.7085958764076113,-0.4346468192549973,-0.8915120824627807,-0.46147804121390873,-0.49203229367381907,0,2,-0.6958743379112906,5,-0.33220568636517955,-0.5607325282507394,-0.18739847604462975,0.19983286401605602,3.099649954424412,0.11959362363231192,-0.2549220891394984,9538.0,22,56,0.04869565217391304,8930.25,28459.689999999995,4096.0,2766.76,5290000,9604,10.497600000000002,9.4864,88.36000000000001,12544,43560000,676,841,4.59511985013459
168,2,toyota corona liftback,1,0,1,1,2,0,-0.05936094266032163,0.17475449809368274,-0.1438363907016167,-0.7076263459377201,-0.029968411542309767,3,2,0.4596105566292258,5,1.074252083626544,0.7818445207589618,-0.2126360844989386,0.30123320343014376,-0.6832864873900676,-0.18686503692548712,-0.10935376525761202,8449.0,22,59,0.04566929133858268,9682.560000000001,31046.439999999995,4303.36,2704.0,6451600,21316,13.1044,12.25,86.49000000000001,13456,23040000,576,900,4.990432586778736
169,2,toyota corolla,1,0,1,1,2,0,-0.05936094266032163,0.17475449809368274,-0.1438363907016167,-0.7076263459377201,-0.037669476244501586,3,2,0.4596105566292258,5,1.074252083626544,0.7818445207589618,-0.2126360844989386,0.30123320343014376,-0.6832864873900676,-0.18686503692548712,-0.10935376525761202,9639.0,22,52,0.04574132492113565,9682.560000000001,31046.439999999995,4303.36,2704.0,6431296,21316,13.1044,12.25,86.49000000000001,13456,23040000,576,900,4.990432586778736
